product_id,seller_id,category_id,product_name,brand,listed_date,original_price,current_price,cost_price,stock_qty,product_status
P0030795,S03674,CAT016,Krisbow Home Decor Item 30795,Krisbow,2023-10-30,69000,58000,37000,729,active
P0030796,S02175,CAT003,Acer Home Appliances Item 30796,Acer,2023-07-10,6480000,4893000,4021000,1030,active
P0030797,S02685,CAT009,Executive Muslim Fashion Item 30797,Executive,2022-08-04,376000,334000,201000,1365,inactive
P0030798,S00652,CAT030,No Brand Office Supplies Item 30798,No Brand,2025-07-22,199000,182000,125000,2118,delisted
P0030799,S01748,CAT032,Nintendo Gaming Accessories Item 30799,Nintendo,2026-02-05,1187000,1112000,743000,1681,active
P0030800,S01271,CAT007,Nevada Shoes Item 30800,Nevada,2023-09-21,231000,226000,124000,2447,active
P0030801,S00213,CAT012,Skintific Fragrance Item 30801,Skintific,2026-02-06,255000,194000,146000,2330,active
P0030802,S01350,CAT012,Azarine Fragrance Item 30802,Azarine,2026-03-22,516000,459000,329000,1355,active
P0030803,S03135,CAT018,No Brand Baby Clothes Item 30803,No Brand,2026-01-17,277000,221000,168000,165,active
P0030804,S00738,CAT019,Merries Diapers Item 30804,Merries,2024-09-01,71000,52000,40000,1199,active
P0030805,S01518,CAT014,IKEA Kitchenware Item 30805,IKEA,2025-06-11,102000,94000,65000,75,active
P0030806,S01912,CAT012,Maybelline Fragrance Item 30806,Maybelline,2025-01-03,304000,238000,144000,214,inactive
P0030807,S01330,CAT027,Yamaha Motorcycle Accessories Item 30807,Yamaha,2023-04-28,2932000,2463000,1940000,144,active
P0030808,S02257,CAT002,Logitech Gadget Accessories Item 30808,Logitech,2022-08-12,124000,95000,77000,963,active
P0030809,S01382,CAT017,IKEA Cleaning Tools Item 30809,IKEA,2024-04-29,38000,30000,23000,472,active
P0030810,S02671,CAT013,Azarine Hair Care Item 30810,Azarine,2023-08-23,467000,436000,320000,1752,active
P0030811,S00298,CAT023,Sosro Household Supplies Item 30811,Sosro,2025-03-31,129000,97000,60000,1782,inactive
P0030812,S03145,CAT022,Sosro Beverages Item 30812,Sosro,2022-05-26,103000,87000,63000,1828,active
P0030813,S02870,CAT001,Xiaomi Smartphones Item 30813,Xiaomi,2023-08-08,4922000,3604000,2247000,1958,active
P0030814,S02717,CAT013,Avoskin Hair Care Item 30814,Avoskin,2024-06-13,44000,38000,25000,1984,active
P0030815,S02278,CAT024,Ultra Fresh Food Item 30815,Ultra,2024-09-13,22000,21000,13000,1529,inactive
P0030816,S03271,CAT001,Vivo Smartphones Item 30816,Vivo,2023-09-10,1780000,1714000,1123000,765,active
P0030817,S00666,CAT023,Kapal Api Household Supplies Item 30817,Kapal Api,2022-10-03,201000,179000,103000,1589,active
P0030818,S00956,CAT001,Acer Smartphones Item 30818,Acer,2024-04-04,5768000,5687000,3596000,607,active
P0030819,S00390,CAT004,Samsung Computers & Laptops Item 30819,Samsung,2022-10-06,4707000,3672000,2218000,1055,active
P0030820,S00498,CAT029,Joyko Books Item 30820,Joyko,2024-12-18,49000,45000,23000,400,inactive
P0030821,S03222,CAT014,Ace Kitchenware Item 30821,Ace,2025-04-24,200000,172000,135000,918,active
P0030822,S01718,CAT013,Skintific Hair Care Item 30822,Skintific,2024-07-01,284000,223000,132000,1976,active
P0030823,S03784,CAT012,Skintific Fragrance Item 30823,Skintific,2025-10-27,1178000,1139000,831000,1934,active
P0030824,S02998,CAT006,Executive Men Fashion Item 30824,Executive,2022-11-21,548000,511000,426000,1918,active
P0030825,S03226,CAT017,Ace Cleaning Tools Item 30825,Ace,2023-06-29,48000,37000,23000,16,active
P0030826,S01445,CAT004,Vivo Computers & Laptops Item 30826,Vivo,2022-12-15,13263000,12039000,6375000,998,active
P0030827,S00096,CAT025,No Brand Fitness Item 30827,No Brand,2023-07-21,1089000,850000,710000,2282,active
P0030828,S02665,CAT012,Scarlett Fragrance Item 30828,Scarlett,2023-02-08,446000,365000,291000,1301,active
P0030829,S00148,CAT004,Vivo Computers & Laptops Item 30829,Vivo,2023-04-29,5752000,4467000,3413000,166,active
P0030830,S01668,CAT024,Wings Fresh Food Item 30830,Wings,2022-10-18,52000,45000,32000,1760,active
P0030831,S00541,CAT008,Erigo Bags Item 30831,Erigo,2022-06-14,1952000,1491000,1142000,540,active
P0030832,S00795,CAT026,Decathlon Outdoor Item 30832,Decathlon,2025-04-30,209000,161000,111000,2385,active
P0030833,S00063,CAT013,Azarine Hair Care Item 30833,Azarine,2024-08-14,25000,22000,11000,1251,active
P0030834,S03525,CAT006,Executive Men Fashion Item 30834,Executive,2022-01-07,355000,265000,180000,1806,active
P0030835,S01955,CAT007,Erigo Shoes Item 30835,Erigo,2024-08-11,1190000,961000,703000,731,active
P0030836,S01760,CAT008,LocalMode Bags Item 30836,LocalMode,2022-12-13,629000,546000,366000,1895,active
P0030837,S02031,CAT012,Emina Fragrance Item 30837,Emina,2025-04-01,210000,161000,132000,1337,active
P0030838,S03675,CAT005,Berrybenka Women Fashion Item 30838,Berrybenka,2023-06-17,140000,132000,93000,1274,delisted
P0030839,S03903,CAT020,Merries Baby Food Item 30839,Merries,2023-01-14,93000,77000,40000,858,active
P0030840,S01134,CAT009,This Is April Muslim Fashion Item 30840,This Is April,2023-04-02,616000,537000,401000,137,delisted
P0030841,S00931,CAT009,LocalMode Muslim Fashion Item 30841,LocalMode,2025-05-17,94000,93000,76000,2365,active
P0030842,S00731,CAT009,Erigo Muslim Fashion Item 30842,Erigo,2024-10-25,79000,62000,42000,910,active
P0030843,S01154,CAT012,Azarine Fragrance Item 30843,Azarine,2024-11-13,84000,64000,42000,957,active
P0030844,S03761,CAT031,No Brand Toys Item 30844,No Brand,2026-04-05,543000,466000,390000,129,active
P0030845,S02559,CAT021,Wings Snacks Item 30845,Wings,2023-04-01,69000,51000,37000,1394,active
P0030846,S02324,CAT018,Pigeon Baby Clothes Item 30846,Pigeon,2022-07-30,82000,64000,46000,1837,active
P0030847,S00386,CAT030,No Brand Office Supplies Item 30847,No Brand,2022-06-05,80000,70000,53000,1030,active
P0030848,S02756,CAT022,ABC Beverages Item 30848,ABC,2025-08-07,141000,107000,63000,1503,inactive
P0030849,S02051,CAT007,Berrybenka Shoes Item 30849,Berrybenka,2025-12-29,978000,759000,632000,1079,active
P0030850,S02968,CAT019,Merries Diapers Item 30850,Merries,2022-01-01,56000,50000,37000,1361,active
P0030851,S00271,CAT004,Acer Computers & Laptops Item 30851,Acer,2022-04-01,4318000,3811000,3098000,1000,active
P0030852,S02628,CAT010,Azarine Skincare Item 30852,Azarine,2024-01-17,306000,270000,159000,1604,active
P0030853,S03502,CAT012,Maybelline Fragrance Item 30853,Maybelline,2022-03-13,155000,112000,84000,1621,inactive
P0030854,S03702,CAT021,ABC Snacks Item 30854,ABC,2024-05-06,61000,56000,31000,525,active
P0030855,S00851,CAT012,Emina Fragrance Item 30855,Emina,2024-10-16,233000,199000,133000,1590,active
P0030856,S00627,CAT009,Erigo Muslim Fashion Item 30856,Erigo,2022-07-12,181000,131000,90000,859,inactive
P0030857,S03099,CAT021,Wings Snacks Item 30857,Wings,2023-10-16,18000,15000,10000,1423,active
P0030858,S03229,CAT014,No Brand Kitchenware Item 30858,No Brand,2022-05-30,172000,158000,102000,1576,active
P0030859,S02043,CAT010,Skintific Skincare Item 30859,Skintific,2022-12-01,39000,37000,28000,273,delisted
P0030860,S00126,CAT014,Krisbow Kitchenware Item 30860,Krisbow,2025-03-10,84000,76000,62000,2316,active
P0030861,S00436,CAT008,Nevada Bags Item 30861,Nevada,2022-04-17,451000,333000,176000,2368,active
P0030862,S03781,CAT007,Berrybenka Shoes Item 30862,Berrybenka,2022-02-19,699000,656000,498000,1772,active
P0030863,S00437,CAT015,No Brand Furniture Item 30863,No Brand,2023-09-21,1577000,1174000,670000,2326,active
P0030864,S02952,CAT024,ABC Fresh Food Item 30864,ABC,2023-03-29,12000,12000,8000,270,active
P0030865,S01967,CAT029,Pilot Books Item 30865,Pilot,2025-05-14,302000,284000,225000,2163,active
P0030866,S01209,CAT007,LocalMode Shoes Item 30866,LocalMode,2025-12-10,1765000,1303000,1025000,1210,active
P0030867,S02737,CAT021,Unilever Snacks Item 30867,Unilever,2022-12-23,84000,79000,49000,280,active
P0030868,S03163,CAT008,Executive Bags Item 30868,Executive,2024-10-21,255000,227000,132000,326,active
P0030869,S03381,CAT017,No Brand Cleaning Tools Item 30869,No Brand,2024-11-25,569000,524000,372000,1217,active
P0030870,S02811,CAT010,Maybelline Skincare Item 30870,Maybelline,2025-04-21,143000,105000,68000,1952,active
P0030871,S01630,CAT022,Sosro Beverages Item 30871,Sosro,2023-09-10,157000,115000,74000,1003,active
P0030872,S02686,CAT018,Merries Baby Clothes Item 30872,Merries,2025-05-19,338000,251000,178000,808,active
P0030873,S01268,CAT028,Honda Car Accessories Item 30873,Honda,2025-06-02,78000,62000,39000,1620,active
P0030874,S03973,CAT023,Unilever Household Supplies Item 30874,Unilever,2026-04-10,41000,32000,26000,614,active
P0030875,S02440,CAT030,No Brand Office Supplies Item 30875,No Brand,2022-12-11,95000,81000,66000,1155,inactive
P0030876,S01861,CAT005,Berrybenka Women Fashion Item 30876,Berrybenka,2026-05-01,460000,379000,201000,638,active
P0030877,S03744,CAT031,Rexus Toys Item 30877,Rexus,2025-04-14,606000,574000,417000,445,active
P0030878,S02158,CAT010,Azarine Skincare Item 30878,Azarine,2022-03-24,62000,58000,40000,106,active
P0030879,S03760,CAT019,Pigeon Diapers Item 30879,Pigeon,2025-07-24,78000,78000,50000,1402,active
P0030880,S01701,CAT013,Avoskin Hair Care Item 30880,Avoskin,2022-05-17,20000,20000,14000,2406,active
P0030881,S00881,CAT011,Maybelline Makeup Item 30881,Maybelline,2022-02-24,77000,60000,41000,2177,active
P0030882,S02888,CAT017,Oxone Cleaning Tools Item 30882,Oxone,2024-07-14,526000,495000,312000,2286,active
P0030883,S02752,CAT008,This Is April Bags Item 30883,This Is April,2025-08-27,199000,189000,156000,706,active
P0030884,S01008,CAT017,Krisbow Cleaning Tools Item 30884,Krisbow,2024-08-05,182000,180000,141000,516,active
P0030885,S02214,CAT023,Kapal Api Household Supplies Item 30885,Kapal Api,2025-10-31,26000,25000,16000,1287,active
P0030886,S02568,CAT006,This Is April Men Fashion Item 30886,This Is April,2025-09-21,42000,40000,32000,2472,inactive
P0030887,S03930,CAT016,Krisbow Home Decor Item 30887,Krisbow,2026-04-14,525000,507000,396000,2166,active
P0030888,S02337,CAT007,Executive Shoes Item 30888,Executive,2026-04-24,143000,132000,91000,34,active
P0030889,S02552,CAT003,Acer Home Appliances Item 30889,Acer,2025-09-21,618000,477000,359000,2162,active
P0030890,S03894,CAT024,ABC Fresh Food Item 30890,ABC,2022-02-25,231000,186000,153000,1276,active
P0030891,S02993,CAT013,Skintific Hair Care Item 30891,Skintific,2025-05-30,641000,556000,449000,192,active
P0030892,S02787,CAT029,Pilot Books Item 30892,Pilot,2026-01-05,89000,72000,50000,2237,inactive
P0030893,S02574,CAT003,Asus Home Appliances Item 30893,Asus,2025-06-13,1162000,912000,623000,25,inactive
P0030894,S01546,CAT010,Emina Skincare Item 30894,Emina,2025-07-01,929000,740000,466000,2069,active
P0030895,S03941,CAT005,Erigo Women Fashion Item 30895,Erigo,2025-02-04,768000,674000,370000,162,active
P0030896,S02055,CAT015,Oxone Furniture Item 30896,Oxone,2022-07-02,3064000,2691000,1796000,1883,active
P0030897,S00890,CAT029,Gramedia Books Item 30897,Gramedia,2025-10-09,240000,203000,132000,2314,delisted
P0030898,S03880,CAT016,No Brand Home Decor Item 30898,No Brand,2023-08-13,111000,94000,60000,374,active
P0030899,S02391,CAT006,Erigo Men Fashion Item 30899,Erigo,2022-01-24,85000,71000,54000,1485,active
P0030900,S03359,CAT022,Unilever Beverages Item 30900,Unilever,2025-02-23,87000,73000,48000,1923,inactive
P0030901,S01695,CAT024,Unilever Fresh Food Item 30901,Unilever,2024-01-30,16000,12000,9000,1737,active
P0030902,S03794,CAT004,Oppo Computers & Laptops Item 30902,Oppo,2023-04-26,32279000,29429000,15598000,1201,active
P0030903,S02844,CAT028,Honda Car Accessories Item 30903,Honda,2024-06-14,106000,101000,58000,636,active
P0030904,S03027,CAT012,Azarine Fragrance Item 30904,Azarine,2022-12-13,151000,109000,67000,108,active
P0030905,S00023,CAT007,No Brand Shoes Item 30905,No Brand,2025-07-08,578000,578000,393000,1888,active
P0030906,S01495,CAT017,Dekoruma Cleaning Tools Item 30906,Dekoruma,2022-11-15,142000,130000,94000,434,active
P0030907,S01965,CAT009,Nevada Muslim Fashion Item 30907,Nevada,2023-09-14,114000,109000,61000,2140,inactive
P0030908,S03659,CAT004,Oppo Computers & Laptops Item 30908,Oppo,2022-02-17,20384000,15522000,8590000,2174,active
P0030909,S00073,CAT002,Anker Gadget Accessories Item 30909,Anker,2026-01-11,52000,42000,27000,12,active
P0030910,S00390,CAT016,Dekoruma Home Decor Item 30910,Dekoruma,2023-07-03,125000,97000,61000,1390,active
P0030911,S01548,CAT026,Decathlon Outdoor Item 30911,Decathlon,2023-09-24,217000,217000,131000,1849,active
P0030912,S00738,CAT024,Ultra Fresh Food Item 30912,Ultra,2025-10-01,23000,17000,13000,879,active
P0030913,S03843,CAT013,Wardah Hair Care Item 30913,Wardah,2022-07-22,233000,168000,125000,1584,delisted
P0030914,S01934,CAT018,Sweety Baby Clothes Item 30914,Sweety,2023-12-17,155000,142000,110000,2307,active
P0030915,S00760,CAT027,3M Motorcycle Accessories Item 30915,3M,2022-07-06,262000,239000,149000,2269,active
P0030916,S01727,CAT005,Erigo Women Fashion Item 30916,Erigo,2024-06-28,332000,271000,143000,258,active
P0030917,S02853,CAT001,Baseus Smartphones Item 30917,Baseus,2024-01-08,1875000,1499000,1066000,1046,active
P0030918,S01878,CAT003,Samsung Home Appliances Item 30918,Samsung,2023-03-10,764000,713000,389000,1298,active
P0030919,S03304,CAT024,Kapal Api Fresh Food Item 30919,Kapal Api,2023-12-28,25000,23000,19000,1647,active
P0030920,S03544,CAT013,Somethinc Hair Care Item 30920,Somethinc,2025-08-20,27000,21000,11000,1290,active
P0030921,S01343,CAT011,Scarlett Makeup Item 30921,Scarlett,2022-09-10,79000,72000,39000,1044,active
P0030922,S01317,CAT001,Acer Smartphones Item 30922,Acer,2022-03-03,2938000,2592000,1669000,706,active
P0030923,S01524,CAT021,Sari Roti Snacks Item 30923,Sari Roti,2025-03-13,107000,100000,53000,980,active
P0030924,S01804,CAT008,No Brand Bags Item 30924,No Brand,2023-01-11,228000,183000,104000,1050,active
P0030925,S00066,CAT007,Berrybenka Shoes Item 30925,Berrybenka,2023-12-05,321000,241000,174000,43,active
P0030926,S00725,CAT024,Sosro Fresh Food Item 30926,Sosro,2025-05-21,184000,133000,102000,1492,active
P0030927,S01594,CAT005,Nevada Women Fashion Item 30927,Nevada,2022-02-07,551000,401000,273000,1058,inactive
P0030928,S01562,CAT007,Executive Shoes Item 30928,Executive,2024-04-22,309000,300000,209000,2436,active
P0030929,S00352,CAT001,Lenovo Smartphones Item 30929,Lenovo,2025-01-29,17411000,14313000,10873000,1584,active
P0030930,S01529,CAT003,Anker Home Appliances Item 30930,Anker,2025-10-12,4801000,4734000,3777000,1297,inactive
P0030931,S03600,CAT025,Specs Fitness Item 30931,Specs,2025-08-31,574000,432000,273000,668,active
P0030932,S00759,CAT006,CottonInk Men Fashion Item 30932,CottonInk,2023-12-05,159000,121000,95000,805,active
P0030933,S02795,CAT021,Indomie Snacks Item 30933,Indomie,2025-01-07,11000,10000,7000,273,inactive
P0030934,S02442,CAT021,Kapal Api Snacks Item 30934,Kapal Api,2025-01-09,27000,24000,18000,1649,active
P0030935,S01501,CAT009,LocalMode Muslim Fashion Item 30935,LocalMode,2022-05-01,909000,805000,633000,1108,active
P0030936,S02532,CAT024,Kapal Api Fresh Food Item 30936,Kapal Api,2022-04-13,26000,22000,15000,1205,inactive
P0030937,S00587,CAT007,This Is April Shoes Item 30937,This Is April,2024-10-20,153000,114000,64000,2472,active
P0030938,S01670,CAT009,Berrybenka Muslim Fashion Item 30938,Berrybenka,2024-12-28,1072000,937000,565000,1981,active
P0030939,S01555,CAT014,Krisbow Kitchenware Item 30939,Krisbow,2023-12-30,1045000,884000,732000,553,active
P0030940,S03080,CAT010,Scarlett Skincare Item 30940,Scarlett,2023-12-07,493000,359000,269000,695,active
P0030941,S03901,CAT027,Bosch Motorcycle Accessories Item 30941,Bosch,2025-09-19,1436000,1145000,676000,2154,active
P0030942,S01783,CAT001,Asus Smartphones Item 30942,Asus,2022-10-29,17601000,14523000,10451000,851,active
P0030943,S01443,CAT022,Indomie Beverages Item 30943,Indomie,2025-05-14,48000,36000,29000,663,active
P0030944,S00323,CAT011,Emina Makeup Item 30944,Emina,2023-06-04,217000,191000,132000,1575,active
P0030945,S02821,CAT025,Decathlon Fitness Item 30945,Decathlon,2023-02-11,118000,97000,52000,1740,active
P0030946,S00907,CAT014,IKEA Kitchenware Item 30946,IKEA,2022-03-21,79000,68000,51000,1713,active
P0030947,S01866,CAT009,Berrybenka Muslim Fashion Item 30947,Berrybenka,2022-01-05,325000,301000,204000,751,active
P0030948,S03938,CAT025,No Brand Fitness Item 30948,No Brand,2023-06-16,326000,310000,184000,1503,active
P0030949,S02945,CAT024,Ultra Fresh Food Item 30949,Ultra,2025-07-22,37000,27000,17000,868,active
P0030950,S01314,CAT021,Kapal Api Snacks Item 30950,Kapal Api,2025-05-28,60000,53000,43000,1038,active
P0030951,S02936,CAT004,Lenovo Computers & Laptops Item 30951,Lenovo,2025-07-13,14433000,14173000,7972000,1726,active
P0030952,S02183,CAT022,Unilever Beverages Item 30952,Unilever,2022-10-12,13000,12000,6000,2232,active
P0030953,S03691,CAT023,ABC Household Supplies Item 30953,ABC,2022-02-11,221000,178000,130000,1495,active
P0030954,S03343,CAT009,LocalMode Muslim Fashion Item 30954,LocalMode,2026-03-28,84000,79000,45000,658,active
P0030955,S01749,CAT007,Erigo Shoes Item 30955,Erigo,2024-12-23,1391000,1011000,575000,2228,active
P0030956,S02846,CAT010,Maybelline Skincare Item 30956,Maybelline,2023-06-19,28000,28000,19000,967,active
P0030957,S00291,CAT028,Aspira Car Accessories Item 30957,Aspira,2025-12-21,1324000,1047000,706000,588,active
P0030958,S02102,CAT015,Tupperware Furniture Item 30958,Tupperware,2023-08-31,923000,708000,541000,75,active
P0030959,S02564,CAT006,Berrybenka Men Fashion Item 30959,Berrybenka,2026-04-15,90000,90000,46000,2284,active
P0030960,S01192,CAT006,Executive Men Fashion Item 30960,Executive,2025-04-17,375000,272000,156000,275,active
P0030961,S03293,CAT015,Oxone Furniture Item 30961,Oxone,2024-11-29,2037000,1795000,1255000,92,active
P0030962,S00446,CAT014,Dekoruma Kitchenware Item 30962,Dekoruma,2024-05-21,336000,282000,165000,776,active
P0030963,S00358,CAT012,Skintific Fragrance Item 30963,Skintific,2022-11-05,2083000,1788000,1417000,1902,active
P0030964,S00662,CAT011,Emina Makeup Item 30964,Emina,2023-06-14,96000,81000,58000,1413,active
P0030965,S01374,CAT012,Skintific Fragrance Item 30965,Skintific,2025-11-21,184000,166000,131000,1756,active
P0030966,S02802,CAT025,Adidas Fitness Item 30966,Adidas,2023-12-23,429000,337000,224000,2455,active
P0030967,S01821,CAT026,Nike Outdoor Item 30967,Nike,2026-04-21,2670000,2101000,1123000,1370,inactive
P0030968,S00751,CAT018,Sweety Baby Clothes Item 30968,Sweety,2025-05-23,621000,475000,357000,2004,inactive
P0030969,S03318,CAT021,ABC Snacks Item 30969,ABC,2023-10-31,16000,14000,8000,1560,active
P0030970,S01925,CAT028,Yamaha Car Accessories Item 30970,Yamaha,2025-11-25,1271000,919000,560000,1706,active
P0030971,S02103,CAT003,Asus Home Appliances Item 30971,Asus,2025-10-19,185000,164000,133000,459,active
P0030972,S02882,CAT006,Berrybenka Men Fashion Item 30972,Berrybenka,2022-07-18,84000,62000,32000,616,inactive
P0030973,S02474,CAT012,Scarlett Fragrance Item 30973,Scarlett,2023-01-14,154000,134000,85000,1009,active
P0030974,S02022,CAT032,Rexus Gaming Accessories Item 30974,Rexus,2023-06-28,156000,141000,103000,2277,active
P0030975,S02530,CAT011,Azarine Makeup Item 30975,Azarine,2025-03-20,74000,58000,30000,2045,active
P0030976,S01967,CAT007,This Is April Shoes Item 30976,This Is April,2022-06-17,547000,419000,349000,2420,active
P0030977,S02063,CAT024,Unilever Fresh Food Item 30977,Unilever,2024-03-17,105000,85000,50000,496,active
P0030978,S03385,CAT027,3M Motorcycle Accessories Item 30978,3M,2023-03-20,76000,76000,55000,2227,inactive
P0030979,S01880,CAT022,Indomie Beverages Item 30979,Indomie,2023-04-14,18000,15000,11000,2191,active
P0030980,S00122,CAT006,This Is April Men Fashion Item 30980,This Is April,2022-04-24,94000,75000,40000,1746,active
P0030981,S01789,CAT023,Ultra Household Supplies Item 30981,Ultra,2025-01-25,121000,108000,58000,1219,active
P0030982,S01259,CAT011,Skintific Makeup Item 30982,Skintific,2025-12-27,34000,29000,23000,1551,active
P0030983,S02816,CAT023,Kapal Api Household Supplies Item 30983,Kapal Api,2026-01-25,52000,40000,32000,2253,active
P0030984,S03492,CAT013,Maybelline Hair Care Item 30984,Maybelline,2025-01-21,197000,188000,99000,1074,active
P0030985,S02436,CAT028,No Brand Car Accessories Item 30985,No Brand,2024-08-21,553000,439000,240000,601,active
P0030986,S03787,CAT001,Vivo Smartphones Item 30986,Vivo,2025-04-15,2535000,2248000,1347000,2420,inactive
P0030987,S00987,CAT006,CottonInk Men Fashion Item 30987,CottonInk,2023-03-11,146000,108000,69000,473,active
P0030988,S00612,CAT007,Executive Shoes Item 30988,Executive,2024-06-18,723000,618000,515000,2307,active
P0030989,S00904,CAT021,Kapal Api Snacks Item 30989,Kapal Api,2025-02-04,20000,15000,9000,1134,active
P0030990,S00605,CAT026,Specs Outdoor Item 30990,Specs,2023-06-05,5107000,4192000,2710000,1547,active
P0030991,S03311,CAT030,Joyko Office Supplies Item 30991,Joyko,2022-10-25,168000,121000,68000,1737,active
P0030992,S03124,CAT003,Lenovo Home Appliances Item 30992,Lenovo,2023-07-03,686000,536000,396000,732,active
P0030993,S01029,CAT009,Nevada Muslim Fashion Item 30993,Nevada,2022-03-31,314000,234000,191000,1683,active
P0030994,S00667,CAT023,Sari Roti Household Supplies Item 30994,Sari Roti,2026-02-19,109000,100000,59000,1960,active
P0030995,S01150,CAT023,Unilever Household Supplies Item 30995,Unilever,2024-11-20,124000,112000,63000,1902,active
P0030996,S03711,CAT010,Emina Skincare Item 30996,Emina,2023-07-10,32000,26000,20000,41,active
P0030997,S01036,CAT015,Tupperware Furniture Item 30997,Tupperware,2023-12-03,733000,712000,373000,911,active
P0030998,S02760,CAT009,Berrybenka Muslim Fashion Item 30998,Berrybenka,2022-12-05,115000,95000,56000,1386,active
P0030999,S00191,CAT014,Oxone Kitchenware Item 30999,Oxone,2025-03-27,40000,34000,27000,249,active
P0031000,S02498,CAT013,Avoskin Hair Care Item 31000,Avoskin,2024-09-08,58000,45000,25000,1503,active
P0031001,S03632,CAT005,LocalMode Women Fashion Item 31001,LocalMode,2025-05-19,90000,65000,47000,2343,active
P0031002,S03717,CAT008,Nevada Bags Item 31002,Nevada,2022-04-29,281000,274000,159000,417,active
P0031003,S01263,CAT005,Erigo Women Fashion Item 31003,Erigo,2025-10-25,262000,220000,184000,1871,active
P0031004,S01412,CAT017,Ace Cleaning Tools Item 31004,Ace,2023-06-11,560000,441000,366000,1643,active
P0031005,S01520,CAT021,ABC Snacks Item 31005,ABC,2022-10-07,128000,106000,82000,2059,active
P0031006,S03651,CAT019,No Brand Diapers Item 31006,No Brand,2026-03-08,56000,50000,34000,344,delisted
P0031007,S01468,CAT005,Executive Women Fashion Item 31007,Executive,2023-11-26,45000,37000,20000,270,active
P0031008,S03237,CAT009,This Is April Muslim Fashion Item 31008,This Is April,2025-11-13,234000,232000,126000,1503,inactive
P0031009,S01164,CAT008,No Brand Bags Item 31009,No Brand,2024-03-27,1321000,1265000,949000,688,active
P0031010,S02903,CAT009,This Is April Muslim Fashion Item 31010,This Is April,2022-11-02,221000,197000,133000,300,active
P0031011,S03088,CAT007,CottonInk Shoes Item 31011,CottonInk,2023-05-01,118000,98000,66000,2365,active
P0031012,S03152,CAT012,Skintific Fragrance Item 31012,Skintific,2023-06-25,952000,897000,566000,1507,active
P0031013,S03059,CAT011,Emina Makeup Item 31013,Emina,2023-07-23,452000,449000,248000,1725,active
P0031014,S02895,CAT011,Avoskin Makeup Item 31014,Avoskin,2023-01-08,67000,53000,29000,2087,active
P0031015,S03246,CAT017,Tupperware Cleaning Tools Item 31015,Tupperware,2026-01-05,246000,246000,159000,1816,active
P0031016,S03614,CAT011,Skintific Makeup Item 31016,Skintific,2026-01-03,650000,527000,311000,2004,active
P0031017,S00786,CAT022,Unilever Beverages Item 31017,Unilever,2023-07-20,36000,30000,16000,99,active
P0031018,S01174,CAT010,Skintific Skincare Item 31018,Skintific,2025-08-14,910000,653000,393000,1819,active
P0031019,S00351,CAT021,ABC Snacks Item 31019,ABC,2025-01-13,72000,72000,51000,997,active
P0031020,S02239,CAT002,Anker Gadget Accessories Item 31020,Anker,2025-11-23,19000,15000,12000,1453,active
P0031021,S03780,CAT029,Faber Castell Books Item 31021,Faber Castell,2026-01-02,414000,350000,225000,771,active
P0031022,S00075,CAT016,IKEA Home Decor Item 31022,IKEA,2022-09-16,611000,501000,268000,1780,active
P0031023,S02467,CAT013,Azarine Hair Care Item 31023,Azarine,2025-10-12,41000,40000,30000,2143,active
P0031024,S03776,CAT004,Logitech Computers & Laptops Item 31024,Logitech,2023-03-14,16606000,13218000,10701000,1516,delisted
P0031025,S02274,CAT003,Xiaomi Home Appliances Item 31025,Xiaomi,2023-05-06,1617000,1367000,920000,1882,active
P0031026,S02492,CAT009,Nevada Muslim Fashion Item 31026,Nevada,2024-02-10,732000,552000,330000,2236,active
P0031027,S03738,CAT006,No Brand Men Fashion Item 31027,No Brand,2023-12-06,52000,42000,26000,1489,active
P0031028,S02858,CAT013,Emina Hair Care Item 31028,Emina,2024-05-29,832000,596000,336000,890,active
P0031029,S01793,CAT024,Ultra Fresh Food Item 31029,Ultra,2024-02-13,198000,165000,132000,2415,active
P0031030,S01691,CAT012,Azarine Fragrance Item 31030,Azarine,2026-03-18,1474000,1346000,988000,2184,active
P0031031,S00185,CAT010,Azarine Skincare Item 31031,Azarine,2022-11-04,344000,257000,173000,750,active
P0031032,S00434,CAT008,Berrybenka Bags Item 31032,Berrybenka,2025-11-22,152000,143000,80000,1628,active
P0031033,S00776,CAT008,Erigo Bags Item 31033,Erigo,2023-03-23,249000,240000,163000,9,active
P0031034,S00761,CAT014,No Brand Kitchenware Item 31034,No Brand,2022-05-27,66000,57000,35000,676,active
P0031035,S03755,CAT006,Erigo Men Fashion Item 31035,Erigo,2023-08-31,245000,217000,142000,1555,active
P0031036,S03520,CAT008,No Brand Bags Item 31036,No Brand,2025-12-23,767000,655000,349000,2023,active
P0031037,S03515,CAT012,Skintific Fragrance Item 31037,Skintific,2022-06-27,349000,317000,230000,1715,active
P0031038,S03337,CAT006,LocalMode Men Fashion Item 31038,LocalMode,2024-06-20,72000,67000,55000,468,active
P0031039,S03158,CAT021,Sosro Snacks Item 31039,Sosro,2022-06-03,42000,42000,22000,602,active
P0031040,S01398,CAT012,Skintific Fragrance Item 31040,Skintific,2025-08-02,2157000,1893000,1139000,2095,active
P0031041,S02386,CAT008,Berrybenka Bags Item 31041,Berrybenka,2026-03-08,167000,137000,85000,1245,active
P0031042,S00818,CAT012,Maybelline Fragrance Item 31042,Maybelline,2025-06-30,1213000,1109000,691000,1016,active
