seller_id,shop_name,join_date,seller_tier,city,province,is_official_store,commission_rate
S02907,Official Warehouse 2907,2025-02-17,New Seller,Bandung,Jawa Barat,False,0.039
S02908,Murah Beauty 2908,2024-12-12,Bronze,Depok,Jawa Barat,False,0.0461
S02909,Jaya House 2909,2025-12-15,Bronze,Surabaya,Jawa Timur,False,0.0424
S02910,Indo Supply 2910,2022-07-28,Gold,Jakarta Timur,DKI Jakarta,False,0.0636
S02911,Digital Store 2911,2022-08-20,Silver,Jakarta Selatan,DKI Jakarta,False,0.0521
S02912,Global Tech 2912,2023-12-20,Gold,Jakarta Timur,DKI Jakarta,False,0.0617
S02913,Cahaya Beauty 2913,2023-06-11,Silver,Jakarta Barat,DKI Jakarta,False,0.0522
S02914,Berkah Supply 2914,2023-07-29,Bronze,Jakarta Barat,DKI Jakarta,False,0.0442
S02915,Digital Supply 2915,2025-06-16,Gold,Makassar,Sulawesi Selatan,False,0.0591
S02916,Cantik Gallery 2916,2021-03-26,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0433
S02917,Berkah Shop 2917,2025-03-16,Gold,Solo,Jawa Tengah,False,0.0697
S02918,Amanah Depot 2918,2022-12-20,Mall,Bandung,Jawa Barat,True,0.0808
S02919,Makmur Supply 2919,2021-01-14,New Seller,Jakarta Barat,DKI Jakarta,False,0.0276
S02920,Prima Gallery 2920,2021-06-06,Gold,Jakarta Pusat,DKI Jakarta,False,0.0551
S02921,Mega Fashion 2921,2023-07-01,Silver,Bogor,Jawa Barat,True,0.0536
S02922,Nusantara Warehouse 2922,2022-06-08,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0405
S02923,Global House 2923,2021-06-04,Bronze,Jakarta Barat,DKI Jakarta,False,0.0427
S02924,Official Mart 2924,2023-06-20,New Seller,Jakarta Utara,DKI Jakarta,False,0.0251
S02925,Makmur Warehouse 2925,2022-07-19,Bronze,Tangerang Selatan,Banten,False,0.0427
S02926,Murah Depot 2926,2023-09-19,New Seller,Jakarta Timur,DKI Jakarta,False,0.0277
S02927,Indo Depot 2927,2022-07-30,Gold,Yogyakarta,DI Yogyakarta,False,0.0607
S02928,Jaya Warehouse 2928,2023-11-09,Bronze,Bogor,Jawa Barat,False,0.0474
S02929,Jaya House 2929,2024-06-16,New Seller,Bandung,Jawa Barat,False,0.0349
S02930,Jaya Mart 2930,2025-05-22,Gold,Bekasi,Jawa Barat,False,0.0693
S02931,Digital Beauty 2931,2024-12-08,New Seller,Yogyakarta,DI Yogyakarta,False,0.0428
S02932,Sentosa Beauty 2932,2021-12-24,New Seller,Surabaya,Jawa Timur,False,0.0401
S02933,Amanah Collection 2933,2025-07-15,Silver,Tangerang Selatan,Banten,False,0.0621
S02934,Nusantara Beauty 2934,2023-02-02,Gold,Solo,Jawa Tengah,False,0.0705
S02935,Nusantara Center 2935,2025-09-02,Silver,Jakarta Selatan,DKI Jakarta,False,0.0645
S02936,Global House 2936,2026-03-23,Bronze,Depok,Jawa Barat,False,0.0499
S02937,Mandiri Mart 2937,2021-05-30,Gold,Tangerang Selatan,Banten,False,0.0601
S02938,Nusantara Beauty 2938,2022-03-14,Gold,Pekanbaru,Riau,False,0.061
S02939,Murah Shop 2939,2024-06-12,Silver,Bekasi,Jawa Barat,False,0.0622
S02940,Sinar Gallery 2940,2025-08-15,Gold,Bogor,Jawa Barat,False,0.0557
S02941,Sentosa Warehouse 2941,2022-06-28,New Seller,Bogor,Jawa Barat,False,0.0386
S02942,Digital Depot 2942,2021-06-26,New Seller,Tangerang,Banten,False,0.0327
S02943,Indo Fashion 2943,2022-04-06,Mall,Medan,Sumatera Utara,True,0.0733
S02944,Mandiri House 2944,2022-08-23,New Seller,Bandung,Jawa Barat,False,0.0343
S02945,Indo Collection 2945,2024-06-29,Mall,Jakarta Selatan,DKI Jakarta,True,0.084
S02946,Mega Supply 2946,2021-04-12,Bronze,Denpasar,Bali,False,0.0355
S02947,Cahaya Tech 2947,2025-08-28,Bronze,Makassar,Sulawesi Selatan,False,0.0515
S02948,Mandiri Tech 2948,2025-08-07,Silver,Depok,Jawa Barat,False,0.0608
S02949,Jaya Tech 2949,2025-05-23,Gold,Jakarta Barat,DKI Jakarta,False,0.0613
S02950,Amanah Mart 2950,2024-01-12,Silver,Tangerang,Banten,False,0.0606
S02951,Murah Supply 2951,2024-03-27,New Seller,Jakarta Barat,DKI Jakarta,False,0.0314
S02952,Jaya Depot 2952,2025-02-16,Silver,Palembang,Sumatera Selatan,False,0.0633
S02953,Official Fashion 2953,2026-01-08,Silver,Surabaya,Jawa Timur,False,0.0529
S02954,Nusantara Tech 2954,2022-02-22,Mall,Surabaya,Jawa Timur,True,0.0845
S02955,Mega Mart 2955,2021-05-04,Bronze,Jakarta Barat,DKI Jakarta,False,0.0413
S02956,Official Supply 2956,2022-05-04,Silver,Denpasar,Bali,False,0.0504
S02957,Prima Store 2957,2022-06-11,Silver,Yogyakarta,DI Yogyakarta,False,0.0461
S02958,Global House 2958,2023-02-19,Mall,Jakarta Timur,DKI Jakarta,True,0.0822
S02959,Sinar Mart 2959,2023-05-06,Silver,Bandung,Jawa Barat,False,0.0638
S02960,Jaya Warehouse 2960,2024-07-31,Silver,Jakarta Timur,DKI Jakarta,True,0.0602
S02961,Sentosa Store 2961,2023-07-28,Mall,Bogor,Jawa Barat,True,0.0711
S02962,Global Center 2962,2023-04-26,Bronze,Depok,Jawa Barat,False,0.0378
S02963,Makmur Center 2963,2024-06-30,Mall,Tangerang,Banten,True,0.095
S02964,Sentosa Warehouse 2964,2021-07-24,Mall,Tangerang,Banten,True,0.08
S02965,Sinar Gallery 2965,2021-12-10,Silver,Jakarta Selatan,DKI Jakarta,False,0.054
S02966,Jaya Center 2966,2025-06-06,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0376
S02967,Indo Store 2967,2023-02-10,Silver,Jakarta Utara,DKI Jakarta,False,0.0636
S02968,Cantik Shop 2968,2022-01-15,Gold,Depok,Jawa Barat,False,0.0596
S02969,Digital Warehouse 2969,2021-03-12,Bronze,Bekasi,Jawa Barat,False,0.0489
S02970,Berkah Beauty 2970,2021-11-25,Silver,Depok,Jawa Barat,True,0.0627
S02971,Berkah Store 2971,2022-05-16,Silver,Jakarta Utara,DKI Jakarta,False,0.0463
S02972,Murah Shop 2972,2025-05-14,New Seller,Cirebon,Jawa Barat,False,0.0426
S02973,Murah Mart 2973,2021-05-03,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0397
S02974,Cantik Beauty 2974,2024-11-03,Silver,Jakarta Timur,DKI Jakarta,False,0.0549
S02975,Indo Gallery 2975,2024-08-20,New Seller,Tangerang Selatan,Banten,False,0.0298
S02976,Mandiri Warehouse 2976,2023-11-23,Silver,Tangerang Selatan,Banten,False,0.0518
S02977,Official Warehouse 2977,2022-06-08,Gold,Jakarta Selatan,DKI Jakarta,False,0.0681
S02978,Sentosa Depot 2978,2021-12-03,Bronze,Jakarta Selatan,DKI Jakarta,False,0.037
S02979,Sentosa House 2979,2024-02-22,Bronze,Jakarta Barat,DKI Jakarta,False,0.0456
S02980,Amanah Store 2980,2024-05-11,Silver,Solo,Jawa Tengah,False,0.0579
S02981,Amanah Center 2981,2023-10-24,Bronze,Jakarta Timur,DKI Jakarta,False,0.044
S02982,Jaya Store 2982,2026-02-19,Silver,Surabaya,Jawa Timur,False,0.0533
S02983,Mandiri Fashion 2983,2023-04-15,Gold,Tangerang,Banten,False,0.0558
S02984,Digital Tech 2984,2021-06-20,Silver,Jakarta Pusat,DKI Jakarta,False,0.0549
S02985,Makmur Mart 2985,2021-02-04,Silver,Tangerang,Banten,False,0.0473
S02986,Berkah Gallery 2986,2023-08-23,Silver,Tangerang,Banten,False,0.0567
S02987,Cantik Mart 2987,2024-11-16,Gold,Jakarta Utara,DKI Jakarta,False,0.0608
S02988,Prima Center 2988,2021-08-24,Silver,Surabaya,Jawa Timur,False,0.0516
S02989,Berkah Mart 2989,2022-06-15,New Seller,Tangerang,Banten,False,0.0389
S02990,Sinar Shop 2990,2025-07-11,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0445
S02991,Mega Mart 2991,2024-12-25,Silver,Bekasi,Jawa Barat,False,0.0528
S02992,Digital House 2992,2022-09-07,Silver,Jakarta Pusat,DKI Jakarta,False,0.0591
S02993,Makmur Depot 2993,2022-06-01,New Seller,Surabaya,Jawa Timur,False,0.0397
S02994,Makmur Gallery 2994,2022-08-03,Bronze,Jakarta Barat,DKI Jakarta,False,0.0387
S02995,Mega Store 2995,2023-09-15,New Seller,Bandung,Jawa Barat,False,0.0268
S02996,Cantik Shop 2996,2025-07-09,Gold,Jakarta Timur,DKI Jakarta,False,0.0584
S02997,Makmur Tech 2997,2023-12-11,Silver,Bogor,Jawa Barat,False,0.0527
S02998,Murah Fashion 2998,2024-01-17,Bronze,Jakarta Barat,DKI Jakarta,True,0.0538
S02999,Nusantara Store 2999,2021-06-16,Bronze,Surabaya,Jawa Timur,False,0.0521
S03000,Sinar Gallery 3000,2023-09-17,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0426
S03001,Berkah Supply 3001,2026-02-27,Silver,Jakarta Pusat,DKI Jakarta,False,0.0602
S03002,Mega Gallery 3002,2023-02-15,Bronze,Jakarta Utara,DKI Jakarta,False,0.0459
S03003,Nusantara Mart 3003,2023-04-18,Mall,Jakarta Selatan,DKI Jakarta,True,0.0939
S03004,Makmur Fashion 3004,2024-09-02,Silver,Surabaya,Jawa Timur,False,0.0458
S03005,Amanah Beauty 3005,2024-06-04,Silver,Balikpapan,Kalimantan Timur,False,0.0627
S03006,Makmur House 3006,2025-10-17,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0289
S03007,Nusantara Gallery 3007,2021-01-26,Bronze,Sidoarjo,Jawa Timur,False,0.0449
S03008,Nusantara Fashion 3008,2022-06-15,Silver,Solo,Jawa Tengah,False,0.052
S03009,Mega Mart 3009,2025-09-24,New Seller,Banjarmasin,Kalimantan Selatan,False,0.0311
S03010,Murah Beauty 3010,2024-12-15,Silver,Jakarta Selatan,DKI Jakarta,False,0.0477
S03011,Indo Mart 3011,2023-09-02,Bronze,Surabaya,Jawa Timur,False,0.0448
S03012,Makmur Mart 3012,2025-01-09,Bronze,Makassar,Sulawesi Selatan,False,0.0471
S03013,Official Collection 3013,2023-06-01,Bronze,Jakarta Timur,DKI Jakarta,False,0.0478
S03014,Jaya Tech 3014,2021-01-20,Silver,Sidoarjo,Jawa Timur,False,0.0562
S03015,Cahaya Store 3015,2023-05-01,Bronze,Surabaya,Jawa Timur,False,0.0475
S03016,Jaya Supply 3016,2021-03-18,New Seller,Tangerang Selatan,Banten,False,0.0389
S03017,Sinar Tech 3017,2024-06-10,Bronze,Cirebon,Jawa Barat,False,0.0462
S03018,Nusantara Store 3018,2022-07-31,Gold,Jakarta Timur,DKI Jakarta,True,0.0639
S03019,Makmur Gallery 3019,2022-09-13,Bronze,Banjarmasin,Kalimantan Selatan,False,0.0458
S03020,Sentosa Beauty 3020,2025-08-02,Gold,Jakarta Selatan,DKI Jakarta,False,0.0564
S03021,Amanah Fashion 3021,2023-08-19,Gold,Semarang,Jawa Tengah,False,0.0639
S03022,Amanah Store 3022,2022-11-29,Mall,Depok,Jawa Barat,True,0.0778
S03023,Official House 3023,2024-01-14,Bronze,Jakarta Barat,DKI Jakarta,False,0.0511
S03024,Mandiri Warehouse 3024,2021-03-22,Bronze,Semarang,Jawa Tengah,False,0.0493
S03025,Digital Mart 3025,2022-05-16,Silver,Tangerang Selatan,Banten,False,0.0468
S03026,Prima Warehouse 3026,2021-08-03,New Seller,Tangerang,Banten,False,0.0267
S03027,Murah Tech 3027,2023-07-04,Silver,Bekasi,Jawa Barat,False,0.0603
S03028,Murah Depot 3028,2024-11-24,Mall,Semarang,Jawa Tengah,True,0.0938
S03029,Global Tech 3029,2024-01-29,Gold,Bekasi,Jawa Barat,False,0.0554
S03030,Mandiri Beauty 3030,2021-12-30,Silver,Palembang,Sumatera Selatan,False,0.063
S03031,Sinar House 3031,2022-12-22,Silver,Jakarta Pusat,DKI Jakarta,False,0.0518
S03032,Global Mart 3032,2023-03-25,Bronze,Jakarta Barat,DKI Jakarta,False,0.0381
S03033,Murah Center 3033,2023-07-12,Mall,Denpasar,Bali,True,0.095
S03034,Sentosa Beauty 3034,2022-12-21,New Seller,Surabaya,Jawa Timur,False,0.034
S03035,Berkah House 3035,2024-08-09,Mall,Tangerang,Banten,True,0.0857
S03036,Cantik Center 3036,2024-05-04,New Seller,Balikpapan,Kalimantan Timur,False,0.0406
S03037,Prima Mart 3037,2024-06-26,Bronze,Bandung,Jawa Barat,False,0.0434
S03038,Cahaya Gallery 3038,2024-09-23,Bronze,Makassar,Sulawesi Selatan,False,0.0498
S03039,Prima Collection 3039,2023-02-26,Bronze,Surabaya,Jawa Timur,False,0.0417
S03040,Digital Gallery 3040,2025-02-17,New Seller,Jakarta Barat,DKI Jakarta,False,0.0281
S03041,Cahaya Warehouse 3041,2026-01-05,Bronze,Jakarta Barat,DKI Jakarta,False,0.0516
S03042,Sentosa House 3042,2021-05-11,Silver,Jakarta Utara,DKI Jakarta,False,0.0487
S03043,Jaya Gallery 3043,2026-03-08,Silver,Tangerang Selatan,Banten,False,0.0573
S03044,Nusantara Collection 3044,2023-11-08,Bronze,Tangerang Selatan,Banten,False,0.0493
S03045,Global Warehouse 3045,2022-06-09,Bronze,Yogyakarta,DI Yogyakarta,False,0.0499
S03046,Cahaya Depot 3046,2021-08-07,Bronze,Balikpapan,Kalimantan Timur,False,0.0373
S03047,Indo Center 3047,2021-04-05,Gold,Jakarta Utara,DKI Jakarta,False,0.0746
S03048,Murah Supply 3048,2021-05-17,New Seller,Jakarta Utara,DKI Jakarta,False,0.0253
S03049,Jaya House 3049,2025-05-20,New Seller,Jakarta Utara,DKI Jakarta,False,0.0424
S03050,Sinar Shop 3050,2025-08-25,Bronze,Jakarta Barat,DKI Jakarta,False,0.0506
S03051,Murah Supply 3051,2023-03-20,Silver,Jakarta Selatan,DKI Jakarta,False,0.0643
S03052,Indo Beauty 3052,2023-08-04,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0511
S03053,Prima Gallery 3053,2024-10-22,New Seller,Bogor,Jawa Barat,False,0.0435
S03054,Cantik Center 3054,2025-11-01,Gold,Depok,Jawa Barat,True,0.0671
S03055,Indo Beauty 3055,2026-04-23,Silver,Bandung,Jawa Barat,False,0.0625
S03056,Cantik Mart 3056,2021-07-02,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0478
S03057,Nusantara Depot 3057,2024-12-04,Gold,Tangerang,Banten,True,0.0645
S03058,Berkah Gallery 3058,2025-01-14,Silver,Jakarta Selatan,DKI Jakarta,False,0.0462
S03059,Berkah House 3059,2023-05-10,Silver,Semarang,Jawa Tengah,False,0.0589
S03060,Indo House 3060,2022-09-19,Gold,Jakarta Timur,DKI Jakarta,False,0.057
S03061,Berkah Depot 3061,2022-07-31,Mall,Palembang,Sumatera Selatan,True,0.0762
S03062,Mandiri Collection 3062,2021-05-29,Silver,Surabaya,Jawa Timur,False,0.0481
S03063,Official Supply 3063,2024-04-08,Bronze,Jakarta Selatan,DKI Jakarta,False,0.036
S03064,Mega Gallery 3064,2021-08-09,Gold,Jakarta Selatan,DKI Jakarta,False,0.0726
S03065,Official Depot 3065,2024-10-06,Gold,Jakarta Selatan,DKI Jakarta,False,0.0681
S03066,Jaya Gallery 3066,2026-04-02,Gold,Surabaya,Jawa Timur,False,0.0691
S03067,Berkah House 3067,2021-11-22,Bronze,Tangerang,Banten,False,0.0448
S03068,Berkah Supply 3068,2022-04-12,Silver,Jakarta Utara,DKI Jakarta,False,0.0583
S03069,Official Center 3069,2024-07-06,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0446
S03070,Amanah Warehouse 3070,2022-06-23,New Seller,Bekasi,Jawa Barat,False,0.0277
S03071,Digital Center 3071,2024-01-15,Silver,Balikpapan,Kalimantan Timur,False,0.0513
S03072,Nusantara Mart 3072,2024-04-12,Bronze,Jakarta Utara,DKI Jakarta,False,0.048
S03073,Digital Tech 3073,2026-02-26,New Seller,Medan,Sumatera Utara,False,0.0426
S03074,Jaya Tech 3074,2026-04-01,Gold,Tangerang,Banten,False,0.0648
S03075,Berkah Collection 3075,2024-08-05,Bronze,Bogor,Jawa Barat,False,0.0377
S03076,Berkah Shop 3076,2023-11-01,Silver,Jakarta Timur,DKI Jakarta,False,0.0616
S03077,Murah Gallery 3077,2024-08-21,Bronze,Jakarta Utara,DKI Jakarta,False,0.0397
S03078,Berkah Tech 3078,2021-04-28,New Seller,Jakarta Selatan,DKI Jakarta,False,0.039
S03079,Amanah Fashion 3079,2024-09-15,Silver,Banjarmasin,Kalimantan Selatan,False,0.0497
S03080,Cantik Center 3080,2024-06-21,Mall,Bekasi,Jawa Barat,True,0.0855
S03081,Official Warehouse 3081,2022-09-11,New Seller,Depok,Jawa Barat,True,0.0269
S03082,Indo Fashion 3082,2021-11-06,Silver,Semarang,Jawa Tengah,False,0.0463
S03083,Prima Collection 3083,2025-12-22,Silver,Solo,Jawa Tengah,False,0.0506
S03084,Cahaya Store 3084,2022-03-02,Silver,Surabaya,Jawa Timur,False,0.0467
S03085,Mega Collection 3085,2023-03-29,Gold,Makassar,Sulawesi Selatan,False,0.0669
S03086,Murah Center 3086,2022-03-09,Silver,Jakarta Timur,DKI Jakarta,False,0.0562
S03087,Amanah Fashion 3087,2023-07-23,Gold,Jakarta Pusat,DKI Jakarta,False,0.0617
S03088,Official Gallery 3088,2023-05-29,Silver,Surabaya,Jawa Timur,False,0.0559
S03089,Berkah Mart 3089,2022-04-01,Gold,Jakarta Barat,DKI Jakarta,False,0.0696
S03090,Cantik Warehouse 3090,2023-09-05,New Seller,Denpasar,Bali,False,0.0255
S03091,Nusantara Supply 3091,2024-04-16,Gold,Surabaya,Jawa Timur,False,0.0685
S03092,Jaya Supply 3092,2024-01-21,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0381
S03093,Cantik Beauty 3093,2023-07-15,Bronze,Bandung,Jawa Barat,False,0.0359
S03094,Mega Collection 3094,2023-12-10,Silver,Jakarta Barat,DKI Jakarta,False,0.0506
S03095,Global Tech 3095,2024-11-10,Bronze,Makassar,Sulawesi Selatan,False,0.0421
S03096,Jaya Mart 3096,2021-11-08,New Seller,Depok,Jawa Barat,False,0.0311
S03097,Amanah Collection 3097,2022-05-20,Gold,Tangerang,Banten,False,0.0689
S03098,Mandiri Beauty 3098,2021-05-12,Bronze,Bogor,Jawa Barat,False,0.0507
S03099,Prima Warehouse 3099,2024-08-22,Bronze,Surabaya,Jawa Timur,False,0.0468
S03100,Global Warehouse 3100,2026-01-11,Silver,Palembang,Sumatera Selatan,False,0.0451
S03101,Cantik Shop 3101,2021-12-31,New Seller,Tangerang,Banten,False,0.0415
S03102,Sentosa Warehouse 3102,2024-05-10,Mall,Jakarta Selatan,DKI Jakarta,True,0.0819
S03103,Digital Fashion 3103,2022-01-30,Bronze,Tangerang,Banten,False,0.0457
S03104,Prima Depot 3104,2025-01-22,Bronze,Surabaya,Jawa Timur,False,0.0439
S03105,Prima Gallery 3105,2024-04-30,New Seller,Yogyakarta,DI Yogyakarta,False,0.0329
S03106,Indo Depot 3106,2023-05-25,New Seller,Tangerang,Banten,False,0.0373
S03107,Amanah Shop 3107,2026-04-01,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0406
S03108,Sentosa House 3108,2025-03-22,Bronze,Sidoarjo,Jawa Timur,False,0.0442
S03109,Prima Warehouse 3109,2023-04-20,New Seller,Tangerang Selatan,Banten,False,0.0345
S03110,Murah Fashion 3110,2023-06-24,Bronze,Serang,Banten,True,0.0445
S03111,Indo Depot 3111,2022-07-27,Gold,Solo,Jawa Tengah,False,0.0622
S03112,Berkah Gallery 3112,2021-01-12,Bronze,Tangerang Selatan,Banten,False,0.0536
S03113,Berkah Tech 3113,2022-03-10,Bronze,Depok,Jawa Barat,False,0.0397
S03114,Murah Center 3114,2022-06-12,Bronze,Bandung,Jawa Barat,False,0.0367
S03115,Murah Mart 3115,2023-07-07,Bronze,Bandung,Jawa Barat,False,0.0441
S03116,Nusantara House 3116,2024-10-20,Mall,Bogor,Jawa Barat,True,0.071
S03117,Nusantara Collection 3117,2025-06-29,Silver,Bandung,Jawa Barat,False,0.0625
S03118,Nusantara Beauty 3118,2022-12-26,Silver,Jakarta Barat,DKI Jakarta,False,0.0503
S03119,Mandiri Store 3119,2022-08-10,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0281
S03120,Sentosa Collection 3120,2024-10-08,Gold,Jakarta Selatan,DKI Jakarta,False,0.0732
S03121,Nusantara Fashion 3121,2021-04-06,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0542
S03122,Makmur Supply 3122,2021-05-27,Bronze,Palembang,Sumatera Selatan,False,0.0446
S03123,Mega Beauty 3123,2022-03-26,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0355
S03124,Mega Collection 3124,2024-01-26,Silver,Jakarta Selatan,DKI Jakarta,True,0.063
S03125,Official Depot 3125,2023-04-09,Silver,Depok,Jawa Barat,False,0.0564
S03126,Indo Warehouse 3126,2022-01-31,Silver,Bogor,Jawa Barat,False,0.0588
S03127,Makmur Mart 3127,2025-05-29,Bronze,Malang,Jawa Timur,False,0.0477
S03128,Cantik Fashion 3128,2021-06-15,Silver,Palembang,Sumatera Selatan,False,0.0458
S03129,Cantik Shop 3129,2025-12-20,New Seller,Depok,Jawa Barat,True,0.0399
S03130,Sinar Center 3130,2024-09-07,New Seller,Tangerang Selatan,Banten,False,0.036
S03131,Official Fashion 3131,2022-07-04,Gold,Tangerang,Banten,False,0.0609
S03132,Official Collection 3132,2021-06-11,Bronze,Depok,Jawa Barat,True,0.0439
S03133,Mandiri Supply 3133,2022-09-27,Gold,Surabaya,Jawa Timur,True,0.0739
S03134,Cantik House 3134,2024-10-29,Gold,Tangerang,Banten,False,0.0662
S03135,Sinar Mart 3135,2025-12-16,Silver,Solo,Jawa Tengah,False,0.0453
S03136,Digital Supply 3136,2023-08-26,Silver,Bandung,Jawa Barat,False,0.0496
S03137,Sinar Fashion 3137,2025-06-22,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0384
S03138,Jaya Shop 3138,2023-11-20,Silver,Bandung,Jawa Barat,False,0.0608
S03139,Cahaya Store 3139,2023-10-21,Silver,Tangerang,Banten,False,0.0625
S03140,Jaya Depot 3140,2022-08-19,New Seller,Bandung,Jawa Barat,False,0.044
S03141,Amanah Depot 3141,2023-10-02,Gold,Malang,Jawa Timur,False,0.0711
S03142,Cahaya Center 3142,2024-10-25,Bronze,Tangerang Selatan,Banten,True,0.0421
S03143,Digital Depot 3143,2023-10-10,Gold,Malang,Jawa Timur,False,0.0634
S03144,Berkah Mart 3144,2022-01-17,Gold,Malang,Jawa Timur,False,0.0714
S03145,Cahaya Store 3145,2025-07-21,Mall,Depok,Jawa Barat,True,0.0944
S03146,Berkah Mart 3146,2023-10-24,Bronze,Jakarta Barat,DKI Jakarta,False,0.0352
S03147,Sinar Collection 3147,2021-12-26,New Seller,Bekasi,Jawa Barat,False,0.0322
S03148,Cahaya Depot 3148,2021-12-06,Bronze,Bandung,Jawa Barat,False,0.0401
S03149,Sentosa Supply 3149,2025-04-16,Silver,Jakarta Selatan,DKI Jakarta,True,0.045
S03150,Prima Supply 3150,2026-03-01,Bronze,Malang,Jawa Timur,False,0.045
S03151,Global Gallery 3151,2026-02-07,New Seller,Palembang,Sumatera Selatan,False,0.0389
S03152,Mandiri Center 3152,2025-07-10,Bronze,Jakarta Utara,DKI Jakarta,True,0.0549
S03153,Sinar Shop 3153,2025-04-13,Bronze,Palembang,Sumatera Selatan,False,0.0511
S03154,Mandiri Collection 3154,2023-01-07,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0394
S03155,Murah Store 3155,2022-11-07,Bronze,Jakarta Barat,DKI Jakarta,False,0.0518
S03156,Official Mart 3156,2024-08-22,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0395
S03157,Sentosa Supply 3157,2026-02-01,Bronze,Bandung,Jawa Barat,False,0.0526
S03158,Digital Fashion 3158,2021-05-26,Bronze,Denpasar,Bali,False,0.0517
S03159,Amanah Tech 3159,2023-01-20,Silver,Cirebon,Jawa Barat,False,0.062
S03160,Mandiri Beauty 3160,2022-04-19,Silver,Pekanbaru,Riau,False,0.0482
S03161,Official Shop 3161,2022-07-11,New Seller,Serang,Banten,False,0.0371
S03162,Murah Shop 3162,2023-05-05,New Seller,Jakarta Utara,DKI Jakarta,False,0.041
S03163,Cantik Beauty 3163,2025-08-06,Bronze,Malang,Jawa Timur,False,0.0382
S03164,Amanah Depot 3164,2022-08-06,Silver,Bekasi,Jawa Barat,False,0.0588
S03165,Cahaya Gallery 3165,2024-07-09,Bronze,Balikpapan,Kalimantan Timur,False,0.0535
S03166,Makmur Center 3166,2024-09-17,Gold,Makassar,Sulawesi Selatan,False,0.059
S03167,Sentosa Depot 3167,2025-03-18,New Seller,Tangerang,Banten,False,0.0344
S03168,Makmur Shop 3168,2025-02-08,Mall,Jakarta Pusat,DKI Jakarta,True,0.0749
S03169,Cahaya Mart 3169,2022-05-16,New Seller,Yogyakarta,DI Yogyakarta,False,0.0411
S03170,Official Beauty 3170,2025-10-10,Bronze,Denpasar,Bali,False,0.0487
S03171,Makmur Gallery 3171,2024-06-08,Silver,Tangerang,Banten,False,0.0594
S03172,Berkah House 3172,2021-06-10,Bronze,Jakarta Utara,DKI Jakarta,False,0.0467
S03173,Makmur Tech 3173,2025-04-30,Gold,Serang,Banten,False,0.0619
S03174,Digital Center 3174,2021-03-03,Bronze,Bandung,Jawa Barat,False,0.0456
S03175,Murah House 3175,2023-11-15,Bronze,Tangerang,Banten,False,0.0409
S03176,Official Beauty 3176,2021-12-17,New Seller,Jakarta Timur,DKI Jakarta,False,0.0404
S03177,Global Beauty 3177,2021-04-23,Bronze,Bekasi,Jawa Barat,False,0.054
S03178,Prima Center 3178,2025-07-15,Silver,Jakarta Pusat,DKI Jakarta,False,0.0594
S03179,Indo Collection 3179,2023-03-09,Silver,Bandung,Jawa Barat,False,0.064
S03180,Indo Mart 3180,2022-02-09,Bronze,Tangerang,Banten,False,0.04
S03181,Makmur Depot 3181,2023-10-06,Silver,Tangerang,Banten,False,0.0484
S03182,Sinar Gallery 3182,2026-01-19,Silver,Jakarta Timur,DKI Jakarta,True,0.0614
S03183,Jaya Supply 3183,2022-06-18,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0357
S03184,Prima Gallery 3184,2024-02-21,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0341
S03185,Murah Mart 3185,2023-11-19,Silver,Jakarta Barat,DKI Jakarta,False,0.0529
S03186,Mega Depot 3186,2023-10-22,Bronze,Jakarta Utara,DKI Jakarta,False,0.0435
S03187,Cantik Fashion 3187,2024-03-17,New Seller,Depok,Jawa Barat,False,0.0347
S03188,Global Tech 3188,2022-04-27,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0477
S03189,Murah Depot 3189,2024-08-06,Mall,Pekanbaru,Riau,True,0.0763
S03190,Makmur Fashion 3190,2023-06-02,New Seller,Yogyakarta,DI Yogyakarta,False,0.0423
S03191,Global Mart 3191,2024-05-27,Silver,Tangerang,Banten,False,0.0459
S03192,Berkah House 3192,2025-04-21,Mall,Jakarta Pusat,DKI Jakarta,True,0.078
S03193,Mega Store 3193,2026-04-30,Silver,Jakarta Utara,DKI Jakarta,False,0.0453
S03194,Sinar Warehouse 3194,2022-08-26,Silver,Denpasar,Bali,False,0.0504
S03195,Mandiri Fashion 3195,2025-07-31,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0443
