refund_id,order_item_id,refund_datetime,refund_reason,refund_amount,refund_status
RFD00012485,OI000318083,2025-12-11 20:11:32,not_as_described,338300,approved
RFD00012486,OI000318084,2025-12-24 20:11:32,not_as_described,101000,approved
RFD00012487,OI000318085,2025-12-10 20:11:32,damaged_item,887000,approved
RFD00012488,OI000318088,2024-12-22 14:16:23,not_as_described,350840,approved
RFD00012489,OI000318089,2024-12-12 14:16:23,wrong_item,871200,rejected
RFD00012490,OI000318090,2024-11-24 10:47:09,fake_item,58800,approved
RFD00012491,OI000318106,2025-12-21 07:39:28,damaged_item,54150,approved
RFD00012492,OI000318107,2025-12-20 07:39:28,fake_item,562000,approved
RFD00012493,OI000318137,2024-12-12 09:24:04,fake_item,21094590,approved
RFD00012494,OI000318141,2025-07-07 21:23:10,damaged_item,1294000,approved
RFD00012495,OI000318142,2025-07-04 21:23:10,wrong_item,972000,approved
RFD00012496,OI000318143,2025-06-30 21:23:10,not_as_described,2338670,approved
RFD00012497,OI000318144,2025-07-10 21:23:10,fake_item,34000,approved
RFD00012498,OI000318145,2025-07-04 21:23:10,not_as_described,288000,approved
RFD00012499,OI000318146,2026-03-30 13:30:03,fake_item,615400,approved
RFD00012500,OI000318147,2026-03-27 13:30:03,late_delivery,31500,approved
RFD00012501,OI000318168,2025-09-22 13:24:12,not_as_described,31000,approved
RFD00012502,OI000318169,2025-09-23 13:24:12,missing_item,1630300,approved
RFD00012503,OI000318184,2025-06-18 19:45:16,damaged_item,110400,approved
RFD00012504,OI000318185,2025-06-21 19:45:16,late_delivery,3299940,approved
RFD00012505,OI000318186,2025-06-19 19:45:16,not_as_described,982600,approved
RFD00012506,OI000318187,2025-06-20 19:45:16,wrong_item,183330,approved
RFD00012507,OI000318193,2025-08-25 18:53:29,late_delivery,1536480,approved
RFD00012508,OI000318280,2024-05-12 14:03:14,not_as_described,1077300,rejected
RFD00012509,OI000318512,2025-10-25 05:17:55,fake_item,99750,approved
RFD00012510,OI000318515,2025-05-04 18:57:00,not_as_described,123000,approved
RFD00012511,OI000318519,2025-12-16 19:38:31,wrong_item,34000,approved
RFD00012512,OI000318521,2025-02-13 20:06:27,late_delivery,558000,rejected
RFD00012513,OI000318544,2025-11-28 21:58:18,damaged_item,708000,approved
RFD00012514,OI000318585,2025-07-31 23:51:57,late_delivery,289000,approved
RFD00012515,OI000318586,2025-08-03 23:51:57,late_delivery,33000,approved
RFD00012516,OI000318601,2025-02-18 16:56:21,missing_item,384000,approved
RFD00012517,OI000318608,2025-01-28 04:45:45,wrong_item,128000,approved
RFD00012518,OI000318609,2025-01-27 04:45:45,not_as_described,49000,approved
RFD00012519,OI000318610,2025-02-06 04:45:45,damaged_item,165000,approved
RFD00012520,OI000318611,2025-02-05 04:45:45,late_delivery,171000,approved
RFD00012521,OI000318612,2025-01-28 04:45:45,not_as_described,124000,approved
RFD00012522,OI000318614,2025-06-16 19:06:52,damaged_item,144000,approved
RFD00012523,OI000318709,2024-03-22 12:48:38,missing_item,112000,pending
RFD00012524,OI000318710,2024-03-12 12:48:38,missing_item,237650,pending
RFD00012525,OI000318711,2024-03-22 12:48:38,damaged_item,96040,approved
RFD00012526,OI000318726,2024-12-10 10:41:07,wrong_item,1314000,approved
RFD00012527,OI000318727,2024-07-31 09:17:41,missing_item,680000,approved
RFD00012528,OI000318728,2024-07-21 09:17:41,not_as_described,157140,approved
RFD00012529,OI000318859,2025-03-16 18:42:43,fake_item,566000,approved
RFD00012530,OI000318907,2026-05-24 07:40:30,late_delivery,80000,approved
RFD00012531,OI000319008,2025-09-21 08:00:23,missing_item,419040,approved
RFD00012532,OI000319020,2024-07-06 21:23:41,missing_item,161700,approved
RFD00012533,OI000319102,2024-03-15 20:53:16,missing_item,324900,pending
RFD00012534,OI000319113,2024-02-17 23:10:12,not_as_described,805500,approved
RFD00012535,OI000319114,2024-02-15 23:10:12,damaged_item,1158360,approved
RFD00012536,OI000319115,2024-02-12 23:10:12,late_delivery,5200000,pending
RFD00012537,OI000319116,2024-02-10 23:10:12,wrong_item,726530,approved
RFD00012538,OI000319149,2024-03-17 21:57:12,missing_item,505080,approved
RFD00012539,OI000319158,2024-10-28 21:29:56,wrong_item,67620,approved
RFD00012540,OI000319270,2024-03-16 11:42:35,not_as_described,483060,pending
RFD00012541,OI000319370,2025-02-17 14:51:31,missing_item,1038870,approved
RFD00012542,OI000319371,2025-02-06 14:51:31,damaged_item,452000,approved
RFD00012543,OI000319514,2024-03-22 16:30:44,fake_item,60000,pending
RFD00012544,OI000319541,2026-04-05 20:16:02,missing_item,318000,approved
RFD00012545,OI000319591,2025-04-03 13:38:13,wrong_item,1202000,approved
RFD00012546,OI000319644,2025-04-01 06:25:45,fake_item,1232100,approved
RFD00012547,OI000319645,2025-04-09 06:25:45,damaged_item,299000,approved
RFD00012548,OI000319646,2025-04-03 06:25:45,damaged_item,124160,approved
RFD00012549,OI000319647,2025-04-09 06:25:45,not_as_described,179200,approved
RFD00012550,OI000319655,2024-03-02 00:26:13,missing_item,854560,approved
RFD00012551,OI000319691,2026-02-27 13:44:03,damaged_item,125120,approved
RFD00012552,OI000319692,2026-02-27 13:44:03,not_as_described,5964280,approved
RFD00012553,OI000319693,2026-02-27 13:44:03,not_as_described,785000,approved
RFD00012554,OI000319694,2026-02-25 13:44:03,not_as_described,154000,approved
RFD00012555,OI000319733,2025-03-28 20:26:50,damaged_item,28000,approved
RFD00012556,OI000319774,2025-04-01 12:24:47,missing_item,91200,approved
RFD00012557,OI000319801,2026-02-15 18:45:38,not_as_described,759000,approved
RFD00012558,OI000319887,2025-12-04 10:32:34,damaged_item,81000,approved
RFD00012559,OI000319888,2025-12-05 10:32:34,fake_item,65000,pending
RFD00012560,OI000319889,2025-12-03 10:32:34,late_delivery,1339660,approved
RFD00012561,OI000319994,2026-04-13 22:57:16,wrong_item,31000,pending
RFD00012562,OI000319995,2026-04-13 22:57:16,fake_item,131000,pending
RFD00012563,OI000319999,2024-08-12 17:48:48,wrong_item,93000,approved
RFD00012564,OI000320000,2024-08-10 17:48:48,missing_item,122500,approved
RFD00012565,OI000320001,2024-08-09 17:48:48,not_as_described,42153000,approved
RFD00012566,OI000320002,2024-08-01 17:48:48,not_as_described,6246800,approved
RFD00012567,OI000320089,2024-07-31 18:51:16,fake_item,796100,approved
RFD00012568,OI000320090,2024-07-26 18:51:16,not_as_described,146000,rejected
RFD00012569,OI000320091,2024-08-05 18:51:16,fake_item,279300,approved
RFD00012570,OI000320166,2025-04-28 17:38:55,not_as_described,348880,approved
RFD00012571,OI000320213,2025-10-29 19:22:26,wrong_item,674000,approved
RFD00012572,OI000320214,2025-11-05 19:22:26,wrong_item,1482160,approved
RFD00012573,OI000320245,2025-11-28 18:18:11,not_as_described,92000,approved
RFD00012574,OI000320247,2025-11-22 14:43:29,late_delivery,30000,rejected
RFD00012575,OI000320285,2025-11-05 21:34:57,wrong_item,14033600,approved
RFD00012576,OI000320286,2026-06-04 18:18:28,fake_item,172800,approved
RFD00012577,OI000320287,2026-06-10 18:18:28,not_as_described,7429000,approved
RFD00012578,OI000320339,2025-03-13 15:48:51,damaged_item,23000,rejected
RFD00012579,OI000320344,2025-03-30 20:02:08,late_delivery,143650,approved
RFD00012580,OI000320345,2025-04-02 20:02:08,damaged_item,36800,approved
RFD00012581,OI000320402,2025-07-01 18:01:24,not_as_described,403520,approved
RFD00012582,OI000320426,2026-03-05 19:26:21,damaged_item,14860000,pending
RFD00012583,OI000320431,2024-03-20 20:12:45,not_as_described,90100,pending
RFD00012584,OI000320490,2024-12-06 14:11:50,late_delivery,2228000,rejected
RFD00012585,OI000320491,2024-12-07 14:11:50,fake_item,3950000,approved
RFD00012586,OI000320494,2025-10-21 19:10:20,missing_item,290080,approved
RFD00012587,OI000320495,2025-10-17 19:10:20,not_as_described,716000,approved
RFD00012588,OI000320503,2025-03-16 22:54:40,missing_item,102900,approved
RFD00012589,OI000320521,2026-03-21 23:05:56,not_as_described,730000,rejected
RFD00012590,OI000320528,2025-05-19 02:20:52,late_delivery,2823670,approved
RFD00012591,OI000320529,2025-05-12 02:20:52,missing_item,180000,pending
RFD00012592,OI000320530,2025-05-23 02:20:52,late_delivery,67000,approved
RFD00012593,OI000320531,2025-05-24 02:20:52,damaged_item,390040,approved
RFD00012594,OI000320532,2025-05-21 02:20:52,missing_item,14720,approved
RFD00012595,OI000320543,2025-10-10 18:47:38,fake_item,29400,approved
RFD00012596,OI000320544,2025-10-10 18:47:38,not_as_described,1894000,approved
RFD00012597,OI000320607,2024-09-10 20:34:38,wrong_item,150880,rejected
RFD00012598,OI000320608,2025-06-18 19:34:23,wrong_item,16490,approved
RFD00012599,OI000320609,2025-06-27 19:34:23,wrong_item,294000,approved
RFD00012600,OI000320610,2025-06-30 19:34:23,fake_item,57040,approved
RFD00012601,OI000320615,2024-04-18 12:50:59,missing_item,510300,approved
RFD00012602,OI000320673,2025-11-01 19:39:26,late_delivery,3226000,approved
RFD00012603,OI000320676,2024-04-04 21:29:47,late_delivery,117000,approved
RFD00012604,OI000320680,2024-12-03 19:21:34,fake_item,110740,approved
RFD00012605,OI000320681,2026-03-18 17:05:01,late_delivery,25000,approved
RFD00012606,OI000320793,2025-12-29 10:07:12,fake_item,452000,approved
RFD00012607,OI000320794,2026-01-02 10:07:12,not_as_described,71760,pending
RFD00012608,OI000320795,2025-12-31 10:07:12,damaged_item,2435670,approved
RFD00012609,OI000320796,2025-12-29 10:07:12,late_delivery,37000,approved
RFD00012610,OI000320818,2026-06-05 06:32:52,missing_item,106400,pending
RFD00012611,OI000320822,2026-06-07 15:49:50,damaged_item,122500,approved
RFD00012612,OI000320877,2026-04-20 08:56:52,missing_item,388550,approved
RFD00012613,OI000320883,2024-09-05 10:37:09,fake_item,2740080,approved
RFD00012614,OI000320884,2024-09-01 10:37:09,late_delivery,494000,approved
RFD00012615,OI000320937,2025-03-17 22:52:00,not_as_described,89180,approved
RFD00012616,OI000320938,2025-03-27 22:52:00,wrong_item,399640,approved
RFD00012617,OI000321071,2024-05-30 07:12:57,late_delivery,92000,pending
RFD00012618,OI000321072,2024-06-01 07:12:57,missing_item,178000,rejected
RFD00012619,OI000321073,2024-06-08 07:12:57,fake_item,78000,approved
RFD00012620,OI000321161,2024-10-14 12:11:56,fake_item,176000,approved
RFD00012621,OI000321194,2026-03-26 22:47:36,damaged_item,146280,approved
RFD00012622,OI000321196,2024-02-23 12:03:58,not_as_described,1903800,approved
RFD00012623,OI000321197,2024-02-21 12:03:58,fake_item,241960,approved
RFD00012624,OI000321251,2025-09-19 21:55:23,missing_item,144400,approved
RFD00012625,OI000321252,2025-09-19 21:55:23,not_as_described,346920,approved
RFD00012626,OI000321253,2025-09-18 21:55:23,wrong_item,406600,approved
RFD00012627,OI000321254,2025-09-23 21:55:23,missing_item,112520,rejected
RFD00012628,OI000321256,2024-06-17 18:58:38,missing_item,469000,approved
RFD00012629,OI000321258,2026-03-23 05:20:21,fake_item,678600,pending
RFD00012630,OI000321274,2025-10-08 08:25:07,not_as_described,23920,approved
RFD00012631,OI000321275,2025-10-04 08:25:07,not_as_described,673550,pending
RFD00012632,OI000321296,2024-08-26 20:14:04,missing_item,1416100,approved
RFD00012633,OI000321341,2025-02-19 12:25:59,missing_item,414000,pending
RFD00012634,OI000321383,2025-05-02 13:09:34,wrong_item,24700,approved
RFD00012635,OI000321391,2024-12-07 20:01:09,damaged_item,7604750,approved
RFD00012636,OI000321392,2024-12-17 20:01:09,late_delivery,780000,approved
RFD00012637,OI000321393,2024-12-02 20:01:09,not_as_described,150000,approved
RFD00012638,OI000321417,2026-03-05 17:55:18,late_delivery,360640,approved
RFD00012639,OI000321421,2026-02-07 18:23:27,late_delivery,3373160,approved
RFD00012640,OI000321431,2025-06-03 19:20:49,not_as_described,161500,approved
RFD00012641,OI000321432,2024-08-18 21:12:23,not_as_described,117000,approved
RFD00012642,OI000321433,2024-08-11 21:12:23,wrong_item,101000,approved
RFD00012643,OI000321434,2024-08-07 21:12:23,fake_item,105000,approved
RFD00012644,OI000321435,2024-08-14 21:12:23,not_as_described,80510,approved
RFD00012645,OI000321436,2024-08-13 21:12:23,wrong_item,537000,approved
RFD00012646,OI000321444,2026-02-23 21:37:52,late_delivery,2955000,approved
RFD00012647,OI000321498,2025-02-01 18:34:49,fake_item,1089650,rejected
RFD00012648,OI000321514,2024-05-17 16:47:36,damaged_item,2747400,approved
RFD00012649,OI000321515,2024-05-22 16:47:36,wrong_item,487350,approved
RFD00012650,OI000321516,2024-05-28 16:47:36,fake_item,14000,approved
RFD00012651,OI000321533,2025-04-07 04:07:35,fake_item,38000,approved
RFD00012652,OI000321550,2024-07-27 20:59:10,wrong_item,209000,approved
RFD00012653,OI000321667,2026-02-23 16:37:03,not_as_described,17000,approved
RFD00012654,OI000321668,2026-02-24 16:37:03,damaged_item,2584080,approved
RFD00012655,OI000321688,2025-01-12 11:45:10,missing_item,1190000,approved
RFD00012656,OI000321734,2025-03-17 20:32:23,damaged_item,176000,approved
RFD00012657,OI000321735,2025-03-16 20:32:23,wrong_item,24871950,approved
RFD00012658,OI000321772,2024-12-18 20:53:09,fake_item,84600,approved
RFD00012659,OI000321773,2024-12-16 20:53:09,late_delivery,479400,approved
RFD00012660,OI000321818,2024-10-03 22:15:07,not_as_described,291000,approved
RFD00012661,OI000321843,2024-06-30 20:26:24,not_as_described,123480,approved
RFD00012662,OI000321960,2025-02-19 14:59:14,late_delivery,21160,approved
RFD00012663,OI000321971,2025-09-29 21:02:16,fake_item,58000,approved
RFD00012664,OI000322033,2024-04-15 20:05:38,fake_item,344000,approved
RFD00012665,OI000322083,2026-04-17 07:52:19,late_delivery,38950,pending
RFD00012666,OI000322084,2026-04-07 07:52:19,wrong_item,39000,approved
RFD00012667,OI000322085,2026-04-19 07:52:19,wrong_item,52000,approved
RFD00012668,OI000322086,2026-04-09 07:52:19,wrong_item,13000,approved
RFD00012669,OI000322087,2026-04-15 07:52:19,damaged_item,279680,approved
RFD00012670,OI000322088,2026-04-18 07:52:19,wrong_item,681000,approved
RFD00012671,OI000322113,2026-02-07 21:01:20,wrong_item,1069000,approved
RFD00012672,OI000322152,2025-03-27 20:56:26,fake_item,814200,pending
RFD00012673,OI000322153,2025-03-16 20:56:26,wrong_item,56120,approved
RFD00012674,OI000322186,2024-02-03 07:45:50,not_as_described,61753110,rejected
RFD00012675,OI000322202,2024-08-23 20:39:53,wrong_item,78850,approved
RFD00012676,OI000322233,2025-12-22 05:42:59,not_as_described,79000,approved
RFD00012677,OI000322234,2025-12-22 05:42:59,wrong_item,347760,rejected
RFD00012678,OI000322252,2024-09-17 14:15:21,fake_item,50000,approved
RFD00012679,OI000322266,2024-01-31 09:33:59,not_as_described,462400,rejected
RFD00012680,OI000322267,2024-02-11 09:33:59,fake_item,815000,approved
RFD00012681,OI000322309,2026-03-10 13:23:21,late_delivery,336600,approved
RFD00012682,OI000322334,2025-01-14 22:39:09,fake_item,71000,approved
RFD00012683,OI000322379,2025-03-10 11:16:28,missing_item,283000,pending
RFD00012684,OI000322419,2026-03-17 20:21:59,wrong_item,65600,approved
RFD00012685,OI000322448,2024-09-14 21:34:52,damaged_item,1911600,approved
RFD00012686,OI000322458,2025-12-02 12:52:51,wrong_item,1321120,approved
RFD00012687,OI000322581,2026-03-07 22:28:27,not_as_described,79380,approved
RFD00012688,OI000322691,2024-08-24 14:34:18,missing_item,61640,approved
RFD00012689,OI000322712,2024-03-29 14:09:58,wrong_item,903600,approved
RFD00012690,OI000322713,2024-04-10 14:09:58,not_as_described,51300,approved
RFD00012691,OI000322714,2024-04-07 14:09:58,wrong_item,21254400,approved
RFD00012692,OI000322765,2024-10-19 07:25:14,missing_item,112520,approved
RFD00012693,OI000322780,2024-07-01 12:08:59,missing_item,635000,approved
RFD00012694,OI000322832,2024-06-22 12:12:47,wrong_item,280280,rejected
RFD00012695,OI000322842,2025-12-22 13:01:41,damaged_item,855540,approved
RFD00012696,OI000322860,2025-09-18 18:10:56,damaged_item,6449200,approved
RFD00012697,OI000322861,2025-09-17 18:10:56,late_delivery,4438080,approved
RFD00012698,OI000322862,2025-09-21 18:10:56,not_as_described,44100,approved
RFD00012699,OI000322863,2025-09-29 18:10:56,not_as_described,500000,approved
RFD00012700,OI000322922,2026-02-05 12:22:52,wrong_item,569000,pending
RFD00012701,OI000323044,2024-04-23 00:52:07,wrong_item,617500,approved
RFD00012702,OI000323091,2025-12-31 19:35:04,wrong_item,54000,approved
RFD00012703,OI000323104,2025-10-04 23:40:40,damaged_item,2013880,rejected
RFD00012704,OI000323105,2025-10-12 23:40:40,damaged_item,370000,approved
RFD00012705,OI000323149,2025-03-31 16:40:01,late_delivery,149940,approved
RFD00012706,OI000323150,2025-04-08 16:40:01,missing_item,4397000,approved
RFD00012707,OI000323151,2025-12-22 20:28:52,fake_item,297350,approved
RFD00012708,OI000323152,2025-12-16 20:28:52,fake_item,231300,rejected
RFD00012709,OI000323153,2025-12-25 20:28:52,not_as_described,116000,approved
RFD00012710,OI000323187,2026-01-07 18:18:17,late_delivery,39000,approved
RFD00012711,OI000323247,2025-07-12 20:59:10,not_as_described,476000,approved
RFD00012712,OI000323263,2024-03-08 14:59:50,not_as_described,189000,approved
RFD00012713,OI000323281,2025-04-13 09:10:33,wrong_item,339000,approved
RFD00012714,OI000323337,2026-03-09 17:14:45,wrong_item,289600,approved
RFD00012715,OI000323350,2026-06-06 05:48:26,missing_item,62900,approved
RFD00012716,OI000323351,2026-06-13 05:48:26,wrong_item,1725000,approved
RFD00012717,OI000323352,2026-06-07 05:48:26,fake_item,848000,approved
RFD00012718,OI000323353,2026-06-11 05:48:26,late_delivery,33000,pending
RFD00012719,OI000323417,2025-06-15 21:45:20,damaged_item,233700,approved
RFD00012720,OI000323487,2024-11-11 17:07:27,damaged_item,551700,rejected
RFD00012721,OI000323604,2025-09-22 16:54:33,wrong_item,3190100,approved
RFD00012722,OI000323633,2024-09-24 20:17:10,not_as_described,1334000,approved
RFD00012723,OI000323642,2026-01-27 17:24:59,not_as_described,522000,approved
RFD00012724,OI000323643,2026-05-12 13:20:05,not_as_described,4855760,approved
RFD00012725,OI000323644,2026-05-14 13:20:05,missing_item,24500,approved
RFD00012726,OI000323694,2024-04-04 20:19:36,damaged_item,384000,approved
RFD00012727,OI000323695,2024-03-25 20:19:36,wrong_item,93120,approved
RFD00012728,OI000323696,2024-03-25 20:19:36,wrong_item,8800,approved
RFD00012729,OI000323697,2024-03-28 20:19:36,late_delivery,1530760,approved
RFD00012730,OI000323709,2024-03-06 21:37:08,late_delivery,23920,approved
RFD00012731,OI000323740,2024-02-05 19:51:24,fake_item,598000,approved
RFD00012732,OI000323764,2024-02-15 16:09:33,missing_item,61000,approved
RFD00012733,OI000323781,2025-02-04 18:32:43,late_delivery,284280,approved
RFD00012734,OI000323859,2025-01-26 02:01:26,fake_item,384120,approved
RFD00012735,OI000323877,2026-05-07 17:27:33,damaged_item,478000,rejected
RFD00012736,OI000323883,2025-11-17 21:59:41,wrong_item,578200,rejected
RFD00012737,OI000323884,2025-11-07 21:59:41,not_as_described,417480,pending
RFD00012738,OI000323885,2025-11-09 21:59:41,not_as_described,690640,approved
RFD00012739,OI000323898,2026-05-13 15:27:06,wrong_item,4902000,approved
RFD00012740,OI000323911,2026-03-10 11:56:22,late_delivery,341040,rejected
RFD00012741,OI000323912,2026-03-09 11:56:22,missing_item,14700,approved
RFD00012742,OI000323913,2026-02-25 11:56:22,fake_item,160000,approved
RFD00012743,OI000323914,2026-03-06 11:56:22,damaged_item,10281600,approved
RFD00012744,OI000323915,2026-03-11 11:56:22,wrong_item,145000,approved
RFD00012745,OI000323916,2026-03-04 11:56:22,missing_item,270400,rejected
RFD00012746,OI000323944,2025-04-28 19:07:02,late_delivery,20000,approved
RFD00012747,OI000323965,2026-05-06 20:13:46,damaged_item,117800,approved
RFD00012748,OI000323966,2026-04-30 20:13:46,damaged_item,249000,approved
RFD00012749,OI000323981,2025-04-05 21:29:36,late_delivery,124160,pending
RFD00012750,OI000324077,2024-03-06 10:03:25,missing_item,719320,approved
RFD00012751,OI000324138,2024-07-02 11:22:39,fake_item,444920,approved
RFD00012752,OI000324155,2024-06-08 14:59:31,fake_item,4047000,approved
RFD00012753,OI000324264,2024-03-04 13:38:35,wrong_item,98800,approved
RFD00012754,OI000324332,2024-06-04 09:11:45,not_as_described,182360,approved
RFD00012755,OI000324388,2025-01-26 19:05:48,wrong_item,703000,approved
RFD00012756,OI000324410,2025-04-13 14:52:12,late_delivery,460000,approved
RFD00012757,OI000324479,2025-02-14 22:59:44,wrong_item,81340,approved
RFD00012758,OI000324496,2025-04-18 00:52:19,damaged_item,480000,approved
RFD00012759,OI000324535,2024-12-23 09:17:03,late_delivery,7403400,approved
RFD00012760,OI000324536,2025-04-12 14:41:30,fake_item,175500,approved
RFD00012761,OI000324537,2025-04-14 14:41:30,late_delivery,376360,approved
RFD00012762,OI000324598,2024-05-09 11:33:11,late_delivery,166000,approved
RFD00012763,OI000324599,2024-05-06 11:33:11,missing_item,2961150,approved
RFD00012764,OI000324702,2024-05-09 11:23:06,wrong_item,345000,approved
RFD00012765,OI000324709,2024-06-23 20:12:23,not_as_described,463000,pending
RFD00012766,OI000324720,2024-06-18 17:22:42,not_as_described,70840,approved
RFD00012767,OI000324811,2024-03-14 20:36:17,late_delivery,369000,approved
RFD00012768,OI000324812,2024-03-09 20:36:17,not_as_described,26190,approved
RFD00012769,OI000324896,2026-03-17 02:12:45,damaged_item,37000,approved
RFD00012770,OI000324902,2026-03-16 08:24:44,wrong_item,1063200,approved
RFD00012771,OI000324903,2026-03-05 08:24:44,fake_item,272320,approved
RFD00012772,OI000324915,2024-07-04 11:54:54,missing_item,56840,pending
RFD00012773,OI000324916,2024-07-14 11:54:54,not_as_described,39770,rejected
RFD00012774,OI000324917,2024-07-04 11:54:54,missing_item,12000,pending
RFD00012775,OI000324918,2024-07-08 11:54:54,missing_item,113000,approved
RFD00012776,OI000324919,2024-07-18 11:54:54,fake_item,73500,approved
RFD00012777,OI000325032,2025-12-02 08:31:15,not_as_described,42680,approved
RFD00012778,OI000325065,2025-03-11 17:20:12,fake_item,83700,rejected
RFD00012779,OI000325095,2026-03-12 18:37:19,damaged_item,485100,approved
RFD00012780,OI000325201,2025-07-25 17:21:13,fake_item,368000,approved
RFD00012781,OI000325230,2026-02-21 09:39:40,not_as_described,657580,rejected
RFD00012782,OI000325231,2026-02-21 09:39:40,fake_item,157000,approved
RFD00012783,OI000325281,2025-08-15 16:49:05,late_delivery,71760,approved
RFD00012784,OI000325350,2026-03-07 22:09:08,fake_item,395000,approved
RFD00012785,OI000325351,2026-03-14 22:09:08,fake_item,103000,pending
RFD00012786,OI000325352,2026-03-11 22:09:08,damaged_item,36800,approved
RFD00012787,OI000325353,2026-03-11 22:09:08,fake_item,46800,approved
RFD00012788,OI000325356,2026-02-16 19:56:32,late_delivery,51520,approved
RFD00012789,OI000325468,2024-06-14 17:43:02,fake_item,91200,approved
RFD00012790,OI000325512,2025-02-03 09:47:12,wrong_item,114000,rejected
RFD00012791,OI000325546,2026-03-01 18:28:56,wrong_item,1936800,approved
RFD00012792,OI000325547,2026-02-27 18:28:56,not_as_described,124450,approved
RFD00012793,OI000325570,2024-02-14 13:27:40,late_delivery,158760,approved
RFD00012794,OI000325641,2025-04-01 22:53:34,missing_item,69580,approved
RFD00012795,OI000325642,2025-03-27 22:53:34,not_as_described,655620,pending
RFD00012796,OI000325643,2025-04-08 22:53:34,fake_item,80360,approved
RFD00012797,OI000325644,2025-03-30 22:53:34,late_delivery,2039910,pending
RFD00012798,OI000325645,2025-03-30 22:53:34,not_as_described,656880,rejected
RFD00012799,OI000325662,2024-09-16 14:44:18,wrong_item,36800,rejected
RFD00012800,OI000325670,2024-07-31 21:05:29,not_as_described,20240,approved
RFD00012801,OI000325671,2024-08-04 21:05:29,fake_item,849720,approved
RFD00012802,OI000325672,2024-08-05 21:05:29,wrong_item,8077000,rejected
RFD00012803,OI000325673,2024-08-03 21:05:29,not_as_described,156000,approved
RFD00012804,OI000325674,2024-07-29 21:05:29,wrong_item,713920,approved
RFD00012805,OI000325698,2025-10-19 21:15:00,not_as_described,132000,approved
RFD00012806,OI000325699,2025-10-28 21:15:00,not_as_described,904000,approved
RFD00012807,OI000325727,2025-04-08 19:44:29,late_delivery,47200,approved
RFD00012808,OI000325728,2025-04-09 19:44:29,late_delivery,28130,approved
RFD00012809,OI000325729,2025-04-16 19:44:29,wrong_item,90000,rejected
RFD00012810,OI000325803,2024-01-18 06:26:22,fake_item,69000,approved
RFD00012811,OI000325852,2025-08-10 21:44:07,fake_item,3036000,approved
RFD00012812,OI000325876,2025-06-03 19:23:22,missing_item,32980,approved
RFD00012813,OI000325919,2025-03-10 17:54:04,wrong_item,102000,approved
RFD00012814,OI000325931,2025-06-23 19:41:53,missing_item,361620,approved
RFD00012815,OI000325997,2025-03-03 13:35:23,missing_item,1230880,approved
RFD00012816,OI000326098,2024-02-18 20:06:18,missing_item,95000,approved
RFD00012817,OI000326132,2024-02-02 23:59:18,late_delivery,356000,approved
RFD00012818,OI000326133,2024-02-05 23:59:18,wrong_item,17000,approved
RFD00012819,OI000326134,2024-02-14 23:59:18,damaged_item,17228400,approved
RFD00012820,OI000326181,2026-03-28 20:49:00,damaged_item,110400,approved
RFD00012821,OI000326184,2024-03-15 21:43:31,not_as_described,5261000,approved
RFD00012822,OI000326200,2024-07-09 18:13:47,wrong_item,4286000,approved
RFD00012823,OI000326211,2024-12-14 21:47:40,wrong_item,8739700,rejected
RFD00012824,OI000326212,2024-12-26 21:47:40,late_delivery,779100,approved
RFD00012825,OI000326236,2024-01-16 13:20:57,missing_item,458000,rejected
RFD00012826,OI000326237,2026-04-07 14:27:40,wrong_item,204000,approved
RFD00012827,OI000326253,2025-01-14 09:52:35,damaged_item,179450,pending
RFD00012828,OI000326293,2024-10-22 19:22:43,fake_item,228920,approved
RFD00012829,OI000326299,2024-05-06 19:29:23,missing_item,1142000,pending
RFD00012830,OI000326313,2025-07-09 12:50:34,not_as_described,5205360,approved
RFD00012831,OI000326338,2026-03-24 21:01:17,missing_item,40000,approved
RFD00012832,OI000326354,2026-03-15 14:03:04,late_delivery,85360,approved
RFD00012833,OI000326366,2025-11-12 15:11:40,fake_item,108000,approved
RFD00012834,OI000326417,2024-05-24 13:59:05,missing_item,28500,approved
RFD00012835,OI000326457,2025-04-16 10:11:53,not_as_described,15520000,approved
RFD00012836,OI000326458,2024-11-13 20:05:36,damaged_item,66000,approved
RFD00012837,OI000326459,2024-11-18 20:05:36,damaged_item,2733150,approved
RFD00012838,OI000326460,2024-11-21 20:05:36,fake_item,136800,approved
RFD00012839,OI000326477,2026-03-12 08:27:56,not_as_described,379000,rejected
RFD00012840,OI000326644,2025-09-27 08:31:03,not_as_described,27000,rejected
RFD00012841,OI000326769,2025-09-22 19:36:19,wrong_item,32200,approved
RFD00012842,OI000326851,2025-05-08 20:41:52,wrong_item,133860,approved
RFD00012843,OI000326852,2025-05-22 20:41:52,fake_item,3284400,approved
RFD00012844,OI000326853,2025-05-08 20:41:52,not_as_described,2128000,approved
RFD00012845,OI000326854,2025-05-17 20:41:52,not_as_described,272650,rejected
RFD00012846,OI000326922,2025-08-10 19:39:08,wrong_item,17210440,approved
RFD00012847,OI000326936,2024-09-06 03:34:58,damaged_item,113160,rejected
RFD00012848,OI000326943,2025-07-01 04:21:55,wrong_item,446200,approved
RFD00012849,OI000327025,2025-07-13 10:18:23,not_as_described,710040,approved
RFD00012850,OI000327060,2024-08-12 18:22:22,not_as_described,207100,pending
RFD00012851,OI000327068,2024-05-01 04:56:13,late_delivery,39000,approved
